student_id,age,gender,year_of_study,course,attendance_percentage,cgpa,study_hours_per_day,assignment_workload,exam_frequency,academic_pressure,sleep_hours,sleep_quality,screen_time_hours,physical_activity_hours,social_interaction_hours,breaks_per_day,hobbies_hours_per_week,days_off_per_week,academic_pressure_score,lifestyle_balance_score,burnout_score,burnout_risk
STU2505,19,Female,1,Medicine,74.9,7.86,6.3,7,0,3,7.9,7,6.3,2.5,10.0,5,4.5,1,36.33,52.55,36.77,Moderate
STU2506,19,Female,3,Business,77.0,6.45,7.2,7,1,8,6.5,7,9.1,4.9,5.3,3,5.6,2,58.75,46.47,57.24,Moderate
STU2507,22,Male,1,Business,82.6,7.27,3.8,6,4,4,7.8,7,7.6,3.0,7.0,5,9.6,1,46.51,53.42,42.04,Moderate
STU2508,20,Female,3,Computer Science,59.5,8.67,7.8,10,0,9,5.0,2,11.8,3.7,6.0,0,2.1,1,67.13,21.54,78.78,High
STU2509,22,Female,4,Engineering,68.9,7.83,7.6,8,4,6,6.8,7,7.7,2.6,5.8,4,6.2,2,63.24,47.39,61.78,High
STU2510,23,Female,2,Engineering,92.2,6.9,5.9,6,3,6,8.1,8,7.2,4.4,12.9,5,4.7,1,50.94,58.18,55.41,Moderate
STU2511,18,Female,1,Computer Science,65.1,7.04,4.6,7,0,6,5.7,5,9.0,3.4,10.4,4,5.7,1,47.92,40.92,54.8,Moderate
STU2512,23,Male,3,Commerce,78.0,7.95,7.4,9,2,9,6.9,5,6.0,4.4,7.8,2,3.9,2,68.14,45.97,53.58,Moderate
STU2513,20,Male,3,Business,84.5,7.43,3.8,2,0,1,8.1,10,5.7,6.3,16.8,5,10.5,3,12.81,75.25,16.48,Low
STU2514,20,Male,3,Engineering,80.6,8.32,3.9,2,0,1,9.1,9,4.9,8.1,15.9,5,7.3,3,12.06,77.48,21.64,Low
STU2515,21,Female,2,Design,86.3,7.6,5.0,9,1,6,5.7,5,8.7,2.6,10.5,4,3.1,1,52.34,38.38,54.53,Moderate
STU2516,23,Male,1,Commerce,88.1,6.11,3.5,2,1,4,8.2,8,4.3,7.3,16.0,5,6.9,1,27.16,69.18,29.84,Low
STU2517,18,Male,4,Engineering,74.3,8.41,6.1,5,1,2,6.9,9,4.1,2.9,15.4,6,10.0,3,29.46,67.12,27.79,Low
STU2518,20,Male,4,Computer Science,71.6,6.7,6.9,5,4,6,6.2,8,7.0,4.3,12.2,3,9.3,2,55.76,54.72,54.36,Moderate
STU2519,21,Female,2,Commerce,91.3,9.15,5.9,5,0,5,8.3,8,4.9,7.7,5.9,5,6.2,2,32.23,65.53,37.35,Moderate
STU2520,21,Male,4,Business,80.4,7.99,4.8,8,0,6,5.2,8,7.5,6.9,10.5,3,5.9,2,46.73,52.07,65.28,High
STU2521,21,Male,2,Commerce,81.4,6.58,3.5,3,1,4,8.5,9,4.8,6.0,15.1,4,7.4,2,30.27,69.48,18.17,Low
STU2522,19,Male,2,Computer Science,88.0,8.5,4.3,3,0,3,6.9,8,6.2,6.3,14.4,8,11.2,2,20.31,69.26,27.91,Low
STU2523,19,Male,1,Computer Science,72.7,7.5,7.1,8,4,9,4.6,3,12.4,1.1,1.2,2,0.6,1,72.74,16.57,93.68,Very High
STU2524,20,Female,2,Computer Science,85.3,7.61,5.3,6,4,6,6.6,5,10.8,5.2,9.3,5,3.3,1,53.41,43.21,64.07,High
STU2525,22,Male,3,Commerce,65.7,8.25,6.3,9,5,7,5.8,5,7.9,2.9,12.4,2,2.6,1,71.11,38.16,80.73,Very High
STU2526,19,Female,1,Design,91.6,8.38,7.6,7,2,7,4.8,6,10.2,3.2,7.4,2,6.7,0,53.1,33.33,52.38,Moderate
STU2527,19,Male,2,Computer Science,81.2,6.47,4.8,6,4,5,7.7,5,7.1,4.3,12.7,6,7.8,2,52.24,56.89,48.1,Moderate
STU2528,24,Female,4,Business,75.6,7.03,5.4,5,3,5,6.5,7,7.6,5.3,16.4,5,7.3,1,46.96,56.32,34.91,Moderate
STU2529,18,Female,3,Medicine,77.8,7.31,5.8,7,2,5,7.1,9,5.7,4.7,12.3,5,8.4,2,49.02,63.01,36.58,Moderate
STU2530,28,Female,3,Commerce,74.6,6.36,5.6,6,1,4,7.1,7,6.3,2.4,11.1,2,6.7,1,41.86,48.38,57.29,Moderate
STU2531,21,Male,4,Arts,62.1,6.73,5.5,5,3,6,8.0,8,6.3,3.8,6.8,2,4.2,1,53.13,50.9,42.36,Moderate
STU2532,22,Female,1,Computer Science,86.8,7.75,8.9,8,3,6,5.6,4,9.0,4.9,3.8,2,0.7,1,58.48,32.08,60.88,High
STU2533,19,Male,3,Business,71.6,8.21,5.5,4,2,3,6.9,8,3.9,1.6,10.9,5,10.0,2,33.3,58.56,30.38,Moderate
STU2534,18,Male,4,Computer Science,83.2,7.09,5.1,5,0,1,7.8,10,6.7,8.0,15.8,7,10.3,2,23.01,75.99,25.67,Low
STU2535,21,Female,3,Engineering,84.2,7.74,3.6,3,0,2,8.1,10,4.3,6.5,18.7,5,9.1,3,18.29,77.18,9.47,Low
STU2536,22,Female,2,Business,82.3,7.48,3.2,2,2,4,8.2,8,6.4,6.7,13.4,7,9.7,3,28.59,72.26,28.2,Low
STU2537,21,Female,1,Business,91.2,6.12,2.7,2,3,1,8.2,10,7.9,6.4,10.3,4,11.4,3,21.96,69.25,33.18,Moderate
STU2538,19,Male,4,Medicine,80.3,8.71,9.5,10,1,5,5.7,5,7.6,2.3,13.5,3,7.0,0,54.68,40.38,54.5,Moderate
STU2539,21,Male,2,Commerce,68.9,7.59,5.5,8,1,6,7.4,6,9.4,4.6,10.7,4,4.9,1,52.89,48.4,62.34,High
STU2540,21,Female,4,Commerce,81.7,8.73,5.3,6,0,4,6.2,8,7.6,3.8,8.7,3,6.7,2,33.47,49.79,45.63,Moderate
STU2541,21,Female,3,Business,67.0,7.09,8.1,7,4,9,4.5,2,10.3,4.5,0.0,2,1.1,1,72.43,21.87,72.71,High
STU2542,21,Male,3,Computer Science,84.8,7.66,5.5,4,1,2,8.5,10,7.7,3.5,11.5,6,11.0,2,25.68,67.15,23.95,Low
STU2543,22,Male,4,Design,65.7,6.73,8.0,8,3,7,5.6,5,8.4,1.6,4.8,2,2.7,1,66.28,31.32,75.1,High
STU2544,21,Male,3,Medicine,76.4,7.6,4.3,3,1,2,8.3,10,5.1,6.2,11.8,5,10.7,2,23.41,72.33,23.18,Low
STU2545,19,Male,2,Medicine,88.1,7.81,5.1,5,0,4,8.1,10,6.2,4.8,11.1,6,5.5,2,30.99,65.82,31.67,Moderate
STU2546,20,Female,2,Engineering,80.4,8.2,7.6,10,3,7,3.9,4,10.7,2.2,10.4,4,8.4,2,66.6,33.81,82.18,Very High
STU2547,18,Female,4,Medicine,75.8,6.76,7.3,7,0,4,9.2,8,8.4,6.4,15.9,5,6.6,2,42.18,67.38,45.13,Moderate
STU2548,20,Female,2,Arts,96.2,8.14,2.9,2,1,2,8.1,9,4.5,4.1,17.1,8,6.8,2,15.26,71.43,15.98,Low
STU2549,20,Female,2,Medicine,94.5,8.76,7.6,8,4,7,5.2,5,7.0,3.8,9.9,3,8.1,1,60.76,42.5,59.84,Moderate
STU2550,18,Female,1,Arts,79.8,6.83,3.6,5,0,4,9.0,8,5.2,5.9,9.4,5,7.7,2,32.76,67.23,40.21,Moderate
STU2551,20,Female,4,Computer Science,73.3,6.55,6.4,7,2,5,7.1,5,9.7,4.9,9.8,4,7.6,1,51.53,47.33,47.21,Moderate
STU2552,19,Female,1,Design,78.4,8.42,6.3,4,3,7,6.5,5,8.8,3.6,8.8,4,5.6,1,48.82,42.87,63.67,High
STU2553,22,Male,3,Design,79.4,9.01,6.8,6,4,6,6.4,6,8.6,3.1,10.6,2,6.0,2,53.31,44.06,57.97,Moderate
STU2554,24,Male,2,Commerce,98.7,8.04,7.1,6,4,6,5.6,7,6.0,5.0,6.3,2,1.6,0,51.96,40.88,72.71,High
STU2555,18,Male,2,Commerce,89.4,7.77,3.9,4,1,2,9.1,10,5.1,7.7,10.6,7,10.8,1,23.4,77.16,21.06,Low
STU2556,24,Male,3,Commerce,77.8,7.94,5.9,5,1,5,8.2,9,4.8,5.0,10.9,5,8.5,2,39.49,67.01,40.59,Moderate
STU2557,20,Female,1,Business,85.6,7.95,5.9,4,0,7,6.4,6,5.9,4.3,9.2,3,6.4,0,39.07,46.46,40.91,Moderate
STU2558,19,Male,3,Business,83.8,6.71,5.9,6,0,6,7.4,6,8.0,2.8,8.4,3,6.3,1,43.66,45.84,48.24,Moderate
STU2559,18,Female,3,Computer Science,70.6,7.93,5.9,7,2,7,7.0,6,8.0,4.6,12.9,2,8.6,1,55.93,49.93,48.58,Moderate
STU2560,20,Male,4,Business,75.8,8.11,6.8,5,3,6,7.6,6,9.1,4.6,5.9,4,5.1,1,49.63,47.05,59.03,Moderate
STU2561,22,Female,1,Engineering,91.0,7.32,8.0,9,2,9,5.7,4,9.4,3.0,5.7,3,3.8,0,67.52,31.66,55.65,Moderate
STU2562,21,Other,4,Engineering,85.8,7.94,6.1,5,2,3,7.8,10,5.5,8.5,12.2,4,11.6,2,34.66,73.44,9.41,Low
STU2563,18,Female,3,Business,51.2,7.35,6.7,6,1,5,5.0,5,8.5,4.7,4.8,4,6.0,2,48.36,40.51,56.08,Moderate
STU2564,18,Female,4,Engineering,81.3,8.52,4.5,5,2,3,6.2,8,7.3,7.3,10.6,5,9.0,2,33.11,60.37,36.9,Moderate
STU2565,20,Male,2,Design,74.5,7.06,5.1,7,2,5,6.5,6,6.3,4.1,8.0,1,4.2,1,49.4,43.08,47.4,Moderate
STU2566,19,Female,3,Engineering,89.5,7.36,5.3,3,2,2,8.8,10,6.0,7.7,18.1,6,13.4,2,25.46,81.17,22.94,Low
STU2567,19,Male,4,Computer Science,73.1,7.29,5.7,6,3,5,5.5,6,10.7,1.7,13.5,3,7.0,2,49.97,40.33,40.18,Moderate
STU2568,19,Male,4,Medicine,81.4,7.72,9.6,10,1,7,7.1,5,8.0,5.2,9.2,3,4.5,1,62.9,46.12,70.18,High
STU2569,22,Male,2,Computer Science,82.5,7.78,5.4,3,2,5,6.8,8,8.3,5.8,12.6,5,6.0,1,36.01,56.02,34.1,Moderate
STU2570,23,Other,2,Design,76.7,5.97,5.4,6,1,4,6.9,7,6.6,3.5,7.7,4,7.1,2,41.99,51.85,52.88,Moderate
STU2571,20,Other,2,Engineering,87.6,7.91,7.1,8,1,7,5.8,6,9.7,4.4,5.1,5,3.6,1,53.91,40.76,47.95,Moderate
STU2572,23,Female,2,Medicine,73.5,7.34,6.3,6,4,4,7.3,9,5.5,7.1,10.9,4,11.4,3,49.99,69.13,30.32,Moderate
STU2573,20,Male,2,Computer Science,77.6,7.85,4.6,3,1,2,8.0,8,4.5,5.7,13.5,6,5.7,3,23.04,68.51,20.22,Low
STU2574,20,Male,1,Engineering,85.0,7.54,5.4,4,3,5,6.4,7,6.4,3.8,11.5,4,7.6,2,41.77,53.33,44.53,Moderate
STU2575,19,Male,4,Design,87.8,6.49,5.8,6,2,4,7.7,9,5.9,4.5,11.7,6,9.6,1,42.61,64.27,45.95,Moderate
STU2576,21,Female,1,Computer Science,64.5,8.05,8.3,9,5,9,4.7,3,10.0,3.1,0.0,2,2.8,0,79.97,21.82,90.89,Very High
STU2577,25,Male,3,Commerce,73.6,8.36,6.7,10,2,10,4.2,4,9.5,1.5,4.7,1,5.0,1,73.72,24.47,82.68,Very High
STU2578,21,Other,1,Business,68.0,7.35,3.6,5,2,6,5.9,6,7.8,4.7,6.5,3,3.7,1,46.53,41.96,41.71,Moderate
STU2579,20,Male,2,Commerce,95.2,6.72,5.0,6,1,5,7.8,8,6.3,4.7,12.4,5,11.2,2,40.66,64.57,36.57,Moderate
STU2580,21,Female,1,Design,80.2,6.43,2.4,1,2,2,6.4,10,7.0,7.0,12.8,5,10.6,2,20.58,66.34,23.4,Low
STU2581,19,Female,1,Computer Science,93.6,7.04,4.4,6,2,6,7.7,9,6.8,7.2,8.5,4,7.7,2,46.22,63.59,40.7,Moderate
STU2582,23,Female,3,Engineering,74.3,8.48,7.9,8,2,5,6.4,5,9.0,2.5,5.5,3,4.6,1,52.18,37.13,60.38,High
STU2583,20,Male,4,Business,83.6,7.27,5.1,4,2,3,8.1,8,6.3,6.6,14.5,5,7.9,2,32.53,67.12,26.92,Low
STU2584,20,Male,1,Commerce,87.3,7.16,4.0,7,0,7,8.1,6,6.3,2.2,9.5,3,7.0,1,46.85,49.92,63.25,High
STU2585,21,Female,2,Commerce,76.2,7.39,2.7,5,3,3,5.5,8,6.4,8.0,16.4,7,10.9,2,37.34,67.13,31.9,Moderate
STU2586,21,Female,2,Commerce,87.5,7.23,7.8,7,2,7,5.3,5,9.9,4.3,7.1,4,3.2,1,55.87,36.77,65.16,High
STU2587,18,Female,4,Engineering,69.9,7.73,8.0,8,4,7,5.6,6,9.0,1.7,7.7,3,7.9,1,66.91,38.61,53.2,Moderate
STU2588,21,Female,3,Computer Science,78.0,6.9,6.0,7,5,5,7.7,7,8.3,3.9,17.0,5,6.7,2,58.83,58.41,65.05,High
STU2589,19,Male,2,Design,95.3,7.61,4.7,5,0,4,7.6,9,6.0,3.0,12.6,4,7.5,2,29.79,59.84,40.01,Moderate
STU2590,21,Male,3,Commerce,77.4,7.1,4.7,7,0,5,7.8,6,8.0,2.8,5.9,3,5.9,0,42.52,43.8,47.13,Moderate
STU2591,22,Female,4,Medicine,93.0,7.64,3.5,2,0,1,8.8,10,3.3,7.6,12.9,6,12.1,3,10.79,82.33,16.89,Low
STU2592,22,Male,1,Business,91.0,6.46,2.1,2,1,1,7.4,9,2.9,6.3,17.7,5,11.8,2,14.93,74.46,23.47,Low
STU2593,21,Female,2,Engineering,91.2,8.93,5.4,3,3,2,7.7,9,6.1,7.8,12.0,7,10.9,2,25.64,72.93,27.8,Low
STU2594,20,Other,4,Engineering,80.4,6.62,6.7,7,3,6,7.8,7,7.0,4.4,11.4,5,9.2,2,56.82,59.81,46.45,Moderate
STU2595,19,Female,3,Business,63.2,7.21,5.9,4,1,4,6.9,6,7.5,4.2,7.8,5,5.5,2,37.03,50.43,33.86,Moderate
STU2596,22,Female,3,Design,85.5,7.6,5.3,3,4,4,7.2,8,6.6,4.0,10.9,5,10.5,2,38.39,60.24,50.91,Moderate
STU2597,19,Female,2,Medicine,73.1,8.49,6.4,6,2,5,6.7,8,6.5,5.2,8.6,3,6.2,2,45.56,54.21,47.09,Moderate
STU2598,20,Male,2,Computer Science,99.0,8.23,6.1,6,1,4,8.1,9,8.0,8.2,11.1,4,9.3,1,35.09,65.54,29.04,Low
STU2599,19,Male,2,Computer Science,81.0,7.47,6.3,8,1,7,5.5,7,9.3,3.9,7.9,4,6.2,1,55.08,43.17,55.58,Moderate
STU2600,19,Male,3,Commerce,80.1,7.07,3.9,5,1,4,6.8,9,5.3,6.2,6.4,5,12.1,2,35.56,64.38,44.36,Moderate
STU2601,21,Female,2,Engineering,79.8,7.47,7.4,8,5,7,5.1,4,9.0,3.5,2.3,2,4.4,2,68.19,31.94,77.36,High
STU2602,18,Female,3,Business,76.8,7.18,6.3,6,3,7,6.1,7,5.8,3.8,12.4,4,4.4,1,56.71,49.82,51.31,Moderate
STU2603,21,Female,4,Arts,80.1,7.83,4.8,4,0,4,7.4,8,4.9,6.4,12.5,4,4.4,2,29.27,61.85,29.59,Low
STU2604,20,Male,1,Design,90.8,8.21,4.4,4,1,4,7.6,7,4.8,5.4,11.5,5,7.9,2,29.52,62.46,29.89,Low
STU2605,18,Female,2,Engineering,75.5,7.75,6.0,5,5,5,7.7,7,7.8,3.4,11.5,4,7.8,2,52.28,54.97,56.45,Moderate
STU2606,20,Male,2,Design,78.7,6.03,2.2,5,1,1,8.4,8,7.5,6.2,14.9,6,8.8,3,26.11,69.71,37.94,Moderate
STU2607,18,Male,3,Engineering,84.7,8.62,9.1,7,2,8,4.8,5,10.5,4.0,8.3,1,6.7,0,58.43,31.71,62.2,High
STU2608,19,Male,1,Computer Science,78.9,7.88,5.4,5,3,3,8.3,8,7.5,5.5,9.0,5,10.9,3,38.33,65.58,41.16,Moderate
STU2609,21,Female,3,Computer Science,84.9,7.8,5.5,6,3,5,6.8,8,9.2,4.9,12.4,5,5.5,2,46.99,54.86,43.63,Moderate
STU2610,18,Female,4,Engineering,87.7,8.25,9.6,10,3,8,4.6,7,10.4,2.9,8.0,2,3.1,1,70.3,33.31,62.45,High
STU2611,22,Female,2,Business,80.5,6.75,5.0,7,3,7,5.9,4,7.8,3.1,7.4,4,4.4,0,58.5,36.72,65.43,High
STU2612,18,Male,4,Computer Science,74.4,7.51,5.4,5,0,3,7.0,9,7.2,5.6,12.3,6,9.8,2,30.69,64.52,31.88,Moderate
STU2613,19,Male,4,Computer Science,76.7,7.56,5.9,7,0,6,8.6,7,10.5,4.6,8.9,6,6.2,2,46.2,56.36,43.89,Moderate
STU2614,21,Female,1,Arts,79.0,5.96,4.1,6,1,7,5.9,4,10.9,2.8,2.3,3,4.5,0,50.54,28.96,66.8,High
STU2615,20,Female,1,Computer Science,94.0,7.42,2.9,5,3,4,8.4,9,8.3,7.2,10.3,4,8.3,1,37.83,63.49,27.15,Low
STU2616,19,Male,4,Design,75.9,7.27,6.0,6,3,5,7.1,8,9.5,2.6,12.4,3,9.1,2,49.79,51.82,33.04,Moderate
STU2617,20,Male,4,Engineering,99.4,8.38,7.0,3,2,4,8.3,9,7.2,5.3,13.0,5,8.8,2,30.19,66.22,34.74,Moderate
STU2618,19,Female,1,Computer Science,57.8,7.93,7.9,8,5,9,3.2,4,12.9,3.2,2.3,1,3.0,1,78.18,17.71,92.93,Very High
STU2619,22,Male,1,Business,83.1,7.52,5.8,6,0,7,6.7,3,8.6,1.5,3.8,4,5.6,1,45.67,34.69,62.74,High
STU2620,20,Female,1,Computer Science,79.7,6.59,7.1,8,2,7,5.5,4,9.3,4.2,12.4,2,3.9,1,60.43,36.83,56.08,Moderate
STU2621,22,Female,4,Medicine,79.2,9.27,10.3,10,2,7,6.7,6,5.2,3.9,6.2,3,4.5,1,64.27,46.43,61.01,High
STU2622,23,Male,1,Engineering,95.8,7.0,7.9,8,2,6,5.7,3,10.6,3.0,10.3,3,5.9,2,54.39,35.64,63.25,High
STU2623,20,Male,2,Computer Science,100.0,8.37,7.7,4,1,6,6.9,7,10.1,4.3,10.0,5,7.9,1,37.13,50.28,47.68,Moderate
STU2624,23,Male,4,Computer Science,86.9,7.94,8.0,6,5,7,5.9,5,9.5,3.1,5.2,4,4.4,1,61.17,36.99,57.63,Moderate
STU2625,20,Female,1,Computer Science,77.2,7.01,7.4,7,1,7,5.6,6,8.9,5.2,10.6,4,3.3,2,54.62,45.28,50.15,Moderate
STU2626,25,Male,3,Computer Science,82.2,7.19,7.4,10,3,9,4.5,1,13.3,3.3,1.0,1,2.6,1,74.48,15.19,62.22,High
STU2627,19,Female,2,Design,78.2,8.56,7.1,7,2,6,5.9,6,9.0,2.8,8.3,4,6.3,2,51.28,43.27,55.68,Moderate
STU2628,21,Female,4,Medicine,75.6,7.13,9.6,9,5,9,5.1,3,8.5,2.7,13.4,3,5.5,1,80.74,35.51,78.34,High
STU2629,20,Male,2,Engineering,81.4,6.88,5.6,5,0,4,7.7,8,6.5,5.3,12.6,6,6.7,3,34.08,64.97,41.42,Moderate
STU2630,20,Female,3,Engineering,91.2,7.8,6.6,4,0,4,6.8,7,7.6,5.1,11.9,6,10.4,2,28.97,59.61,26.38,Low
STU2631,21,Male,3,Arts,73.0,7.14,6.0,6,3,7,5.2,3,9.1,2.9,7.2,4,6.4,1,57.16,34.16,61.02,High
STU2632,21,Male,1,Business,89.7,7.87,5.1,8,3,6,5.2,6,7.7,1.2,8.1,4,3.4,1,54.63,36.67,58.29,Moderate
STU2633,18,Female,1,Commerce,75.7,6.26,1.8,4,1,2,7.9,9,6.3,7.4,18.1,6,10.6,2,26.45,74.27,19.64,Low
STU2634,19,Female,2,Business,85.6,6.4,4.2,4,4,2,8.4,10,6.7,8.8,13.0,6,11.8,2,35.57,77.25,36.94,Moderate
STU2635,21,Female,2,Engineering,78.5,8.1,7.6,7,2,7,7.1,6,10.0,4.1,7.5,4,3.1,0,55.75,41.63,57.03,Moderate
STU2636,21,Female,4,Engineering,79.4,8.13,7.6,5,2,7,6.7,6,6.9,7.7,8.0,5,5.3,2,49.99,55.76,43.31,Moderate
STU2637,25,Male,4,Commerce,75.0,7.67,7.1,6,3,7,5.1,5,8.3,5.6,7.7,3,5.7,1,56.86,40.71,66.58,High
STU2638,21,Male,2,Commerce,81.6,7.87,5.4,7,4,6,7.1,7,5.2,4.2,12.6,5,6.6,1,56.45,56.78,54.48,Moderate
STU2639,24,Female,3,Medicine,83.4,6.82,6.9,9,0,5,6.9,8,6.6,5.0,11.6,3,8.7,2,49.37,57.53,40.83,Moderate
STU2640,21,Female,3,Engineering,80.0,9.05,4.4,4,0,3,7.4,8,6.0,8.7,15.1,5,7.7,2,23.58,68.79,14.31,Low
STU2641,19,Male,4,Arts,65.9,7.52,6.3,8,2,6,5.5,5,8.8,5.3,5.2,2,5.7,1,57.18,38.33,53.61,Moderate
STU2642,19,Male,2,Business,86.8,7.41,6.0,7,5,6,7.0,7,7.5,3.7,8.1,4,8.1,1,59.85,50.6,55.4,Moderate
STU2643,22,Female,2,Engineering,91.9,8.01,5.4,4,3,5,7.6,7,7.1,3.3,8.7,5,7.4,1,39.83,53.25,39.44,Moderate
STU2644,21,Female,1,Design,86.1,6.48,2.8,2,2,2,9.4,10,5.4,7.9,14.9,7,11.4,2,22.63,82.19,11.33,Low
STU2645,18,Male,3,Engineering,87.4,7.23,5.4,6,1,3,7.8,7,5.8,6.3,14.4,4,6.1,2,34.77,62.23,34.38,Moderate
STU2646,20,Female,2,Computer Science,84.5,7.16,5.8,4,5,7,6.5,7,8.7,4.0,6.4,4,6.8,2,55.48,48.18,40.77,Moderate
STU2647,24,Female,2,Engineering,74.3,7.56,6.0,5,0,3,7.7,10,4.4,6.1,15.3,6,7.7,2,31.13,72.27,33.55,Moderate
STU2648,20,Male,1,Engineering,95.5,7.45,5.2,3,1,4,7.3,10,7.1,5.6,15.2,6,9.7,2,27.89,68.55,45.33,Moderate
STU2649,20,Male,3,Computer Science,85.8,7.65,6.4,7,3,6,7.5,5,10.9,5.0,8.4,3,3.4,1,53.95,42.48,60.19,High
STU2650,20,Male,1,Design,67.4,6.32,5.5,6,1,6,5.7,7,7.5,4.4,10.9,3,8.6,1,49.71,48.41,60.33,High
STU2651,19,Male,1,Engineering,78.0,8.28,8.7,8,3,8,6.0,4,10.7,3.9,7.8,2,3.0,2,65.56,34.96,60.32,High
STU2652,20,Male,2,Commerce,84.0,7.83,4.1,4,1,4,7.1,9,7.2,4.3,15.7,6,6.8,2,31.03,62.56,31.51,Moderate
STU2653,20,Female,1,Computer Science,96.8,7.62,3.2,2,2,3,7.9,10,5.7,6.0,19.5,7,9.9,3,22.61,77.68,13.45,Low
STU2654,18,Female,3,Computer Science,84.1,7.52,3.6,6,1,3,5.8,8,7.7,3.7,13.9,3,5.5,1,33.34,48.52,46.78,Moderate
STU2655,21,Female,2,Business,90.6,6.49,3.8,5,0,3,7.7,9,6.3,7.5,17.0,5,7.8,3,28.36,71.85,36.0,Moderate
STU2656,20,Female,2,Commerce,84.7,7.39,4.1,5,0,3,8.4,9,5.3,5.9,12.6,6,11.5,2,28.09,72.45,23.06,Low
STU2657,22,Male,3,Arts,88.8,7.34,3.2,5,4,2,9.0,10,4.5,7.2,14.7,7,9.8,2,35.41,79.87,29.29,Low
STU2658,22,Male,1,Arts,90.1,5.91,3.8,4,2,1,8.3,8,4.8,5.4,12.2,6,8.2,2,25.97,67.92,17.8,Low
STU2659,19,Other,1,Engineering,88.1,7.63,2.5,2,0,2,8.5,10,3.9,7.6,17.5,6,10.9,2,14.13,80.62,15.44,Low
STU2660,21,Male,4,Engineering,76.2,7.75,6.6,8,4,5,6.2,7,8.7,4.6,10.5,6,8.4,2,57.99,53.84,45.68,Moderate
STU2661,20,Female,2,Business,72.2,7.35,4.2,4,0,2,7.9,9,5.7,8.5,12.6,6,8.6,2,24.22,72.53,26.79,Low
STU2662,23,Female,2,Arts,76.5,6.46,2.7,3,2,5,7.7,9,5.4,5.5,11.0,5,7.2,2,36.96,64.82,40.49,Moderate
STU2663,19,Male,1,Commerce,80.0,5.92,5.7,7,1,7,6.5,4,7.2,1.8,6.7,4,5.7,1,54.55,39.36,50.42,Moderate
STU2664,21,Male,2,Design,82.2,7.77,3.4,3,4,4,9.5,9,6.2,6.3,11.9,6,10.7,2,37.07,74.27,21.24,Low
STU2665,21,Male,3,Design,82.1,7.3,4.6,4,0,2,6.3,9,7.0,2.8,15.1,6,7.2,2,22.98,58.22,31.68,Moderate
STU2666,19,Male,3,Engineering,88.5,7.62,7.1,5,2,5,6.6,8,7.4,5.4,13.0,5,7.7,3,42.24,60.55,40.33,Moderate
STU2667,19,Male,3,Commerce,82.7,7.17,3.7,5,4,2,7.7,9,5.3,4.0,13.0,3,11.8,3,37.13,65.92,34.66,Moderate
STU2668,21,Male,1,Business,92.3,7.85,4.5,3,1,4,9.1,10,3.2,4.4,9.4,6,12.4,3,27.17,76.96,15.58,Low
STU2669,21,Female,1,Commerce,93.9,8.83,5.7,2,5,5,6.1,9,7.3,3.6,9.9,5,9.4,1,38.83,54.45,32.77,Moderate
STU2670,20,Male,4,Computer Science,87.8,8.62,5.4,7,2,6,7.5,5,8.2,2.6,7.4,5,8.7,2,48.17,49.2,51.26,Moderate
STU2671,21,Male,4,Engineering,74.2,7.77,6.9,7,1,5,8.1,7,8.7,6.0,11.7,4,8.9,2,46.77,59.8,29.83,Low
STU2672,20,Female,1,Computer Science,86.5,6.49,4.8,4,0,4,7.0,7,7.7,3.8,9.0,5,4.5,2,30.43,51.48,30.24,Moderate
STU2673,21,Male,2,Computer Science,90.3,8.01,8.3,6,0,9,5.1,5,9.2,3.9,13.4,2,5.8,1,52.41,38.79,69.62,High
STU2674,19,Female,1,Business,89.4,8.59,5.4,7,0,6,7.7,7,7.2,5.8,8.5,3,6.3,1,41.95,53.84,39.81,Moderate
STU2675,23,Male,1,Computer Science,88.5,7.83,6.4,6,4,3,7.1,7,8.1,4.3,14.5,3,9.6,2,43.42,55.71,32.86,Moderate
STU2676,19,Female,2,Computer Science,63.9,8.03,8.1,9,5,7,6.5,5,11.4,2.6,7.3,3,2.9,1,73.27,34.57,59.56,Moderate
STU2677,20,Male,1,Engineering,91.5,7.77,8.1,8,2,7,5.9,5,8.5,4.6,9.0,2,4.9,0,57.33,38.47,68.38,High
STU2678,18,Female,3,Commerce,85.4,7.52,5.3,3,2,4,8.0,8,5.4,7.1,9.9,6,8.6,3,32.54,69.71,25.96,Low
STU2679,19,Male,3,Medicine,77.5,6.76,5.0,6,1,3,7.5,10,5.3,7.6,7.7,4,10.9,2,36.87,68.75,32.51,Moderate
STU2680,20,Female,1,Computer Science,72.9,6.2,5.0,3,1,6,6.8,7,9.3,3.1,10.2,5,7.2,2,40.24,50.41,41.23,Moderate
STU2681,19,Female,1,Computer Science,76.7,9.17,7.5,5,2,8,6.9,6,10.6,3.9,10.1,3,3.2,2,51.96,43.52,42.94,Moderate
STU2682,22,Male,4,Computer Science,83.0,8.29,7.3,8,0,7,5.5,5,8.8,5.0,11.5,3,9.0,1,51.21,44.48,41.61,Moderate
STU2683,18,Male,1,Medicine,68.9,7.66,9.3,9,5,10,4.3,4,9.8,2.4,1.6,2,4.9,1,84.06,25.39,82.38,Very High
STU2684,20,Female,3,Engineering,80.6,6.37,6.1,4,4,5,7.7,7,6.6,4.8,11.2,5,8.6,2,48.03,60.08,34.76,Moderate
